ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
อ่อนนุช,52,อ่อนนุช13,81.63,900000,98,5,3-64(13)-10/40,98,ห้างหุ้นส่วนจำกัด ชัยโลหะ 43,รับจ้างกลึงและเชื่อมงานโลหะ,-,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขุมวิท77,12,อ่อนนุช17,26,500000,99,12,3-95(1)-15/40,99,นายสันติ รินระทัย,ซ่อมรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขุมวิท 77,669,อ่อนนุช 39,52.5,900000,100,11,3-95(1)-14/40,100,บริษัท เอส.ที.ที.เซอร์วิส (ประเทศไทย) จำกัด,ซ่อมและพ่นสีรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2
สุขุมวิท77,318,อ่อนนุช44,22.37,3220000,101,7,3-95(1)-119/39,101,จรัสยนต์,ซ่อมและเคาะพ่นสีรถยนต์,-,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,6
สุขุมวิท77(อ่อนนุช),19,อ่อนนุช35,52.09,33000000,102,11,3-39-3/40,102,บริษัท ที ดับบลิว อินเตอร์แพค แอนด์ พริ๊นท์ จำกัด,รับจ้างทำกล่องกระดาษลูกฟูกและกล่องกระดาษทุกชนิด,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,2925,,403.86,8000000,103,15,3-41(1)-7/51,103,บริษัท สุพรีมริ้นท์ จำกัด,พิมพ์สิ่งพิมพ์ต่าง ๆ,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พระราม 9,59,สงบสุข,14,5800000,104,4,3-95(1)-151/49,104,บริษัท เอส.วาย.ยูนีค เพอร์ฟอร์มานส์ จำกัด,ซ่อมและพ่นสีรถยนต์,02-3205261-2,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขุมวิท 77,49/4,อ่อนนุช 46,21.5,4800000,105,22,3-95(1)-90/35,105,บริษัท เจริญยนต์ ออร์โต้สปอร์ต จำกัด,ซ่อม และพ่นสีรถยนต์,3218301,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,4
สุขุมวิท,49,สุขุมวิท (ซอยอ่อนนุช),90.8,2900000,106,20,3-46(1)-2/12,106,บริษัท ซีโนฟาร์ม (ไทย) จำกัด,ผลิตยารักษาโรคแผนปัจจุบัน,3182260,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,13
พัฒนาการ,126,พัฒนาการ  40  (ถาวร),115,16300000,107,8,3-41(1)-11/34,107,บริษัท ธนะทรัพย์การพิมพ์ จำกัด,พิมพ์สิ่งพิมพ์ต่าง ๆ,-,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,14
พัฒนาการ,1014-1020,,9,638750,108,4,3-95(1)-57/25,108,ห้างหุ้นส่วนจำกัด ตันติรัตน์,ตั้งศูนย์ถ่วงล้อและซ่อมช่วงล่าง ได้ปีละ 720 คัน,3146757,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
,1,อ่อนนุช 13,201.5,1430000,109,20,3-34(2)-2/29,109,ห้างหุ้นส่วนจำกัด พระโขนงช่างไม้,ทำวงกบ ประตูหน้าต่างและเครื่องเรือนจากไม้,3113325,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขุมวิท,106-128,สุขุมวิท 81,14.1,880000,110,37,3-37-17/29,110,บริษัท วู้ดเวลล์มานูแฟคเจอริ่ง จำกัด,ทำเครื่องเรือนและเครื่องตกแต่งในอาคารจากไม้,3311710,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
,418,,1126.97,38000000,111,20,3-22(4)-4/33,111,บริษัท มอลล์ อินเตอร์-พริ้นท์ จำกัด,พิมพ์ผ้า,3189704,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,149,อ่อนนุช 17 แยก 16,20.48,1700000,112,7,ศ3-37-41/34,112,บริษัท ซี แอนด์ เอ เดคคอร์เรชั่น จำกัด โดย นายชาญชัย อมรนุรัตน์กุล,ทำเครื่องเรือน และเครื่องใช้ในบ้านเรือนจากไม้,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,1009,,298.7,108000000,113,61,3-46(1)-9/18,113,บริษัท ชาญกิจเทรดดิ้ง จำกัด,ทำเครื่องสำอาง,3140416,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
รามคำแหง,19/1,สมานมิตร(รามคำแหง 4),53.25,3700000,114,9,3-46(2)-2/25,114,ห้างขายยาตราเสือมังกร,ผลิตยาแผนโบราณ,3146729,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พระโขนง-คลองตัน,40/1,สมานมิตร,168.29,38267060,115,10,3-46(2)-4/22,115,บริษัท เอฟ.อี. ฟาร์ม่า จำกัด,ผลิตยาแผนปัจจุบัน เช่น ยาเม็ด และยาแคปซูล,719-9311-4,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,724,,96,655000,116,7,3-34(1)-13/20,116,โรงไสไม้คลองตัน,ไสและซอยไม้,3141684,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,494,อ่อนนุช17แยก16,289.14,6500000,117,20,3-64(6)-1/29,117,บริษัท เอส.พี.เค.อุตสาหกรรมพาณิชยการ จำกัด,ทำสลักเกลียว ครีบสปริง น๊อตสกรู แหวน หมุดย้ำ ได้เดือนละ 80 ตัน,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,13
พัฒนาการ,128,พัฒนาการ 40 (ถาวร),25,2600000,118,25,3-95(1)-47/37,118,พี.เอส. บอดี้ชอพ,เคาะพ่นสีรถยนต์ประมาณปีละ400คัน,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
ศรีนครินทร์,1119,-,18.58,1450000,119,8,3-95(1)-29/45,119,บริษัท เค.แอล.ชาญพรอพเพอร์ตี้ จำกัด,ศูนย์บริการซ่อมรถยนต์,-,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สุขุมวิท 77,211,ซอยอ่อนนุช 44,49.08,0,120,25,3-95(1)-163/53,120,บริษัท อู่นพเก้า การาจ จำกัด,ซ่อมและพ่นสีรถยนต์,02-7422950-1,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
อ่อนนุช,1640,,19.5,36917610,121,15,3-95(1)-154/54,121,บริษัท โพธิ์ทอง บอดี้เพนท์ แอนด์ เซอร์วิส จำกัด,ศูนย์ซ่อมรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
อ่อนนุช,414/1,อ่อนนุช39,19,700000,122,7,3-34(2)-121/53,122,นายสิทธิวิชญ์ วัชทรีอุดมกาล,วงกบประตูหน้าต่าง,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,-
สุขุมวิท 77,366,อ่อนนุช 30,6,0,123,10,3-95(1)-27/52,123,นายชินธิป เจริญผล,ซ่อมและพ่นสีรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,1372,พัฒนาการ 36,28.75,550000,124,12,3-95(1)-150/52,124,บริษัท มาย คาร์ การาจ จำกัด,ซ่อมและพ่นสีรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พัฒนาการ,1188,พัฒนาการ 30,43,605000000,125,9,3-95(1)-237/56,125,บริษัท เอเอเอส ออโต้เซอร์วิส จำกัด,ศูนย์บริการซ่อมรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
