GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
,คลองโยง,ถอดแยก บดย่อย อุปกรณ์ไฟฟ้า สายไฟ และชิ้นส่วนอิเล็กทรอนิกส์ที่ใช้แล้วทำเชื้อเพลิงผสม ทำเชื้อเพลิงทดแทน เก็บรวบรวมแบตเตอรี่ที่ใช้แล้วโดยไม่มีการแปรสภาพ คัดเเยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,15,3-106-51/65นฐ,,เลขที่ 44/37,10,นครปฐม,,4,บริษัท พีเอส.คลองโยง รีไซเคิล จำกัด,,บริษัท พีเอส.คลองโยง รีไซเคิล จำกัด,73170,5,68,พุทธมณฑล,,32000000
,ตลาดจินดา,ถอดแยกชิ้นส่วนอุปกรณ์ไฟฟ้า และอิเล็กทรอนิกส์ เพื่อนำโลหะกรับมาใช้ประโยชน์ใหม่,70,3-106-53/64นฐ,,เลขที่ 99,40,นครปฐม,,6,บริษัท หัง ไท่ เมทอล อิเล็กทรอนิกส์ เทรดดิ้ง จำกัด,,บริษัท หัง ไท่ เมทอล อิเล็กทรอนิกส์ เทรดดิ้ง จำกัด,73110,30,69,สามพราน,,12300000
,วัดละมุด,ผลิตปุ๋ยอินทรีย์และสารปรับปรุงคุณภาพดิน จากผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงาน ผลิตอิฐบล็อก อิฐตัวหนอน จากวัสดุที่ไม่เป็นของเสียอันตราย และผลิตเชื้อเพลิง RDF จากเศษพลาสติก,10,3-106-61/64นฐ,,เลขที่ โฉนดที่ดินเลขที่ 38080,10,นครปฐม,,4,บริษัท อิฐไทย88 จำกัด,,บริษัท อิฐไทย88 จำกัด,73120,0,70,นครชัยศรี,,6500000
100.2470167,บ้านใหม่,ผลิตแบะแซและกลูโคส,88,3-11(6)-1/23นฐ,เพชรเกษม,เลขที่ 67,59,นครปฐม,4201738,1,บริษัท นครหลวงกลูโคส จำกัด,วัดเทียนดัด,บริษัท นครหลวงกลูโคส จำกัด,73110,29,71,สามพราน,13.70341667,20000000
100.2470333,บ้านใหม่,ผลิตกลูโคสผง กลูโคสไซรัป และฟรักโทสไซรัป 42%,73,3-11(6)-1/32นฐ,เพชรเกษม,เลขที่ 32/8,65,นครปฐม,02-4290023,1,บริษัท ไทยกลูโคส จำกัด,วัดเทียนดัด,บริษัท ไทยกลูโคส จำกัด,73110,8,72,สามพราน,13.70343333,178116823
100.0886333,ตลาดจินดา,ผลิตแบะแซ ผงกลูโคส น้ำเชื่อมกลูโคส น้ำเชื่อมฟรักโทส มอลโทเดกซ์ทรินชนิดผง มอลโทเดกซ์ทรินชนิดเหลว กลูโคสซีรับผง เดกซ์โทรสชนิดผง ชนิดเหลวและน้ำเชื่อมอินนูลิน,14,3-11(6)-1/49นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 72,12,นครปฐม,034-981410,6,บริษัท ดับเบิ้ลยูจีซี จำกัด,-,บริษัท ดับเบิ้ลยูจีซี จำกัด,73110,2,73,สามพราน,13.67006667,120000000
100.16041,ตลาดจินดา,ผลิตแบะแซ ผงกลูโคส น้ำเชื่อมกลูโคส,40,3-11(6)-1/50นฐ,พระประโทน-บ้านแพ้ว,เลขที่ -,25,นครปฐม,034-307717,6,บริษัท ยูไนเต็ด กลูโคส จำกัด,-,บริษัท ยูไนเต็ดกลูโคส จำกัด,73110,15,74,สามพราน,13.73281,120000000
100.27185,อ้อมใหญ่,ทำเวเฟอร์ ชอคโกแลต ลูกกวาด ท๊อฟฟี่ หมากฝรั่ง ข้าวเกรียบกุ,84,3-12(10)-1/17นฐ,เพชรเกษม,เลขที่ 42/2,64,นครปฐม,4201348,2,บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด,-,บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด,73160,20,75,สามพราน,13.70763333,10000000
100.24705,บ้านใหม่,ทำลูกกวาด ขนมหวานและหมากฝรั่ง,130,3-12(10)-1/23นฐ,เพชรเกษม,เลขที่ 32/5,50,นครปฐม,4201738,1,บริษัท โรงงานลูกกวาดเม่งเซ้ง จำกัด,วัดเทียนดัด,บริษัท โรงงานลูกกวาดเม่งเซ้ง จำกัด,73110,80,76,สามพราน,13.70356667,73000000
100.3088874,ลำลูกบัว,ผลิตไอศกรีม,170,3-12(11)-1/61นฐ,พลดำริห์,เลขที่ 79,67,นครปฐม,,3,บริษัท เอฟแอนด์เอ็น ยูไนเต็ด จำกัด,,บริษัท เอฟแอนด์เอ็น ยูไนเต็ด จำกัด,10150,103,77,ดอนตูม,13.75786262,1093880000
100.2480167,ท่าตลาด,ผลิตไอศกรีม,22,3-12(11)-2/26นฐ,เพชรเกษม,เลขที่ 34/1,7,นครปฐม,321263,4,นายชาญชัย พัฒนกิตติพงศ์,วัดไร่ขิง-สนามกอล์ฟ,บริษัท โรงงานเชอร์รี่ไอศกรีม จำกัด,73110,15,78,สามพราน,13.73675,8550000
100.0059333,ทัพหลวง,ทำโกโก้ ช็อคโกแลต และทำขนมจากน้ำตาล เพิ่มประเภทฉีดขวดพลาสติก,18,3-12(4)-1/41นฐ,-,เลขที่ 88/8,8,นครปฐม,034-291177,2,บริษัท เอ็นเบิร์ก ฟู้ดไทย จำกัด,วัดทุ่งรี,บริษัท เอ็นเบิร์ก ฟู้ดไทย จำกัด,73000,10,79,เมืองนครปฐม,13.89673333,22000000
100.1132667,ธรรมศาลา,ทำน้ำพริกสำเร็จรูปและผลไม้กระป๋อง ทำพืชผักผลไม้บรรจุกระป๋อง และทำน้ำดื่มจากผลิตผลทางเกษตรกรรม,230,3-13(2)-1/25นฐ,เพชรเกษม,เลขที่ 245,22,นครปฐม,034-305881-3,1,ห้างหุ้นส่วนจำกัด น้ำพริกแม่ศรี,,ห้างหุ้นส่วนจำกัด น้ำพริกแม่ศรี,73000,208,80,เมืองนครปฐม,13.81388333,152000000
100.2105167,สามพราน,ทำซอส ซีอิ๊ว เต้าเจี้ยว,7,3-13(2)-1/31นฐ,-,เลขที่ 194/1,5,นครปฐม, ,8,นางลำใย จีระวิทยาพงค์,-,อี้ฮั่วฮะ,73110,2,81,สามพราน,13.72538333,630000
100.16945,บางไทรป่า,ผลิตกรดกลูตามิค วัตถุแต่งกลิ่นรส (Yeast Extract) ซุปผงปรุงรสอาหารและน้ำปลาดัดแปลง,66,3-13(2)-1/33นฐ,สุชาติพัฒนา,เลขที่ 18,35,นครปฐม,034-391016,5,บริษัท ไทยฟูดส์ อินเตอร์เนชั่นแนล จำกัด,-,บริษัท ไทยฟูดส์ อินเตอร์เนชั่นแนล จำกัด,73130,31,82,บางเลน,14.04288333,218585000
