ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เพชรเกษม,197/15-18,เพชรเกษม 13,345.34,"2,340,000",90,12,3-53(1)-43/34,90,บริษัท วัชระภัณฑ์พลาสติก (2545) จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ของเด็กเล่น กระติกน้ำ ภาชนะพลาสติก,,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
รามคำแหง,115/1,-,13.69,"200,000",91,5,3-95(1)-119/47,91,อู่ วี.คาร์เซอร์วิส,ซ่อมเครื่องยนต์,0 2978 6955,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,12
รามคำแหง 2,14,ทุ่งเศรษฐีแยก 19,"1,737.89","16,200,000",92,70,3-53(4)-1/34,92,นายพงค์ธร ใต้บวรพิทักษ์,ทำถุงพลาสติก ได้ปีละ 720 ตัน,,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
ศรีนครินทร์,277/1,,6,"4,500,000",93,4,3-95(1)-117/42,93,ห้างหุ้นส่วนจำกัด อัลติเมท ออโต้ เซอร์วิส,ตั้งศูนย์ถ่วงล้อและซ่อมรถยนต์โดยไม่มีการเคาะพ่นสี,6642615-21,10240,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,
เพชรเกษม,32/117,เพชรเกษม 108,50.08,"4,970,000",94,8,ศ3-34(2)-6/36,94,นายธวัช โกมลโชคทวี,ทำวงกบประตู-หน้าต่าง เครื่องเรือนและเครื่องใช้จากไม้,,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,6
เอกชัย,19/115-117,ศิริอยู่วิทยา,401.68,"2,500,000",95,6,3-53(1)-75/47,95,ไพศาลพลาสติก,ทำเครื่องใช้พลาสติก เช่น ฝาจุก,-,10150,บางบอน,บางบอน,กรุงเทพมหานคร,6
บางขุนเทียน-ชายทะเล,16/579,วงแหวนชัชวาล,46.5, -   ,96,6,ข3-100(5)-2/40,96,จ.ส.อ.วิบูลย์ ผลพุฒ,ชุบโลหะ,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
สิรินธร,459,,15.08, -   ,97,8,3-37-88/51,97,นายชาญชัย ก้องปฐมพร,ทำเครื่องเรือนจากไม้,083-1234-105,10700,บางบำหรุ,บางพลัด,กรุงเทพมหานคร,
เสรีไทย,48,เสรีไทย 79,35.16,"50,000",98,12,3-62-3/31,98,นายประวิณ แจงปัญญา,ทำอุปกรณ์เครื่องเรือนจากเหล็ก,,10230,คันนายาว,คันนายาว,กรุงเทพมหานคร,
ลาดกระบัง,183/17,,5.25,"40,000",99,5,3-34(2)-28/22,99,ภ.ศรีรุ่งเรืองการช่าง,ทำประตู-หน้าต่างและวงกบด้วยไม้,,10520,ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,4
เลียบคลองภาษีเจริญ,11-มิ.ย.,จินดาเวช,107.3,"15,000,000",100,14,3-22(4)-6/28,100,พรเจริญพิมพ์ย้อม,"พิมพ์ลวดลายบนผ้า ได้ปีละ 300,000 หลา",,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,5
รามอินทรา,59,,19, -   ,101,6,3-95(1)-4/25,101,อู่สุวรรณการช่าง,เคาะพ่นสีรถยนต์,5191308,10230,คันนายาว,คันนายาว,กรุงเทพมหานคร,
สุขุมวิท,1220-1226,สุขุมวิท 22 (ซ.เจริญสุข),27.2,"1,200,000",102,7,3-37-93/25,102,ห้างหุ้นส่วนจำกัด ไชน่าแอนด์ซันเฟอร์นิเจอร์,ทำเครื่องเรือนจากไม้,3925951,10110,คลองตัน,คลองเตย,กรุงเทพมหานคร,
สมเด็จพระเจ้าตากสิน,188-190,สมเด็จพระเจ้าตากสิน 22,63.94,"1,500,000",103,23,3-84(1)-6/48,103,บริษัท แม็กเนท เจมส์ จำกัด,ทำเครื่องประดับจากเงิน,02-4762985,10600,บุคคโล,ธนบุรี,กรุงเทพมหานคร,
ลาดพร้าว,52/45-46,,21.41,"200,000",104,5,3-63(2)-24/29,104,นายชาญวิทย์ ปิ่นจุฑารัตน์,ทำประตู หน้าต่างอลูมิเนียม,3779152,10240,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,1
ทนุรัตน์,42-44,,42,"7,445,352",105,71,3-84(3)-6/35,105,บริษัท อมรเจมส์ อินเตอร์เนชั่นแนล จำกัด,เจียระไนเพชร-พลอย,,10120,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,
เพชรเกษม,19-มี.ค.,เพชรเกษม114,144.5,"19,900,000",106,50,3-22(1)-2/38,106,บริษัท ซี.ที.สปินนิ่ง จำกัด,ตีเกลียวและปั่นด้าย(จำนวนแกนปั่นด้าย208แกน)ได้ปีละ110ตน,,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,2
นราธิวาสราชนครินทร์,"29/1,27,29",นราธิวาสราชนครินทร์ 12,205.26,"6,000,000",107,4,3-53(1)-9/20,107,ศรีวัฒนาพลาสติก,ทำฝาจุกขวด ฝากระป๋องและขวดพลาสติก,2865471,10120,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,
พระรามที่ 2,63/82,แสมดำ 1 (แยกซอยวัดแสมดำ),42.5,"1,800,000",108,8,3-64(14)-1/35,108,นางรัตนาพรรณ ขาวโชติช่วง,ทำชิ้นส่วนอุปกรณ์เครื่องจักร เช่น เครื่องปั้มโลหะ อะไหล่รถแทรกเตอร์ และทำการปั้มโลหะ,4152198,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,4
เอกชัย,19/15,,106.15,"9,500,000",109,15,3-58(1)-121/48,109,บริษัท คอนกรีตเทคโนโลยี่ จำกัด,ผลิตภัณฑ์คอนกรีตสำเร็จรูป,02-8923744-5,10150,บางบอน,บางบอน,กรุงเทพมหานคร,3
สุขสวัสดิ์,19/125,สุขสวัสดิ์ 14,15.5,"600,000",110,4,3-48(6)-1/44,110,บริษัท แอนวิล (ไทย) จำกัด,ทำหมึกพิมพ์,8770643,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
สุวินทวงศ์,3/345-348,,455.33,"3,620,000",111,40,ข3-4(3)-13/53,111,บริษัท เอ็มเอฟพีที จำกัด,ทำอาหารสำเร็จรูปจากเนื้อสัตว์ เช่น เนื้อไก่แปรรูปสุกแช่แข็ง,,10530,ลำผักชี,หนองจอก,กรุงเทพมหานคร,9
บางขุนเทียน-ชายทะเล,17/653-654,วงแหวนชัชวาล,500, -   ,112,50,ข3-64(10)-8/49,112,บริษัท เจนเนอรัล เพลตติ้ง อินดัสทรี จำกัด,รับจ้างชุบโลหะ,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
ฉลองกรุง,324 นิคมอุตสาหกรรมลาดกระบัง,นิคมอุตสาหกรรมลาดกระบัง,"6,972.67", -   ,113,61,น.10(1)-1/2549-นนล.,113,บริษัท เพรซิเดนท์เบเกอรี่ จำกัด (มหาชน) (โรงงานที่ 2),ผลิตอาหารพร้อมทานและกึ่งพร้อมทานประเภทต่าง ๆ ผลิตภัณฑ์เบเกอรี่ เช่น ขนมปังชนิดแผ่น ขนมปังสอดไส้ แฮมเบอร์เกอร์บัน ไส้กวน เค้ก คุ้กกี้ ฮอทดอกโรล ซาลาเปา แป้งชุบทอด เกล็ดขนมปัง ฟรุ๊ตพาย โดนัท ขนมอบ ขนมทอด ผลิตภัณฑ์แช่แข็ง,,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,4
เพิ่มสิน-ออเงิน,26/19,-,82.5,"2,008,000",114,5,3-34(2)-4/40,114,ธนชาติเพิ่มสิน,ทำวงกบประตูหน้าต่างไม้,9941026,10220,คลองถนน,สายไหม ,กรุงเทพมหานคร,3
บางขุนเทียน,83/18,,62,"14,000,000",115,6,3-53(4)-67/49,115,บริษัท อิมแพค ไพพ์ เอ็กซ์ทรูเดอร์ จำกัด,ผลิตถุงพลาสติก ท่อร้อยสายไฟฟ้าและท่อน้ำดื่มจากพลาสติก,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,6
