เงินทุนรวม,ประกอบกิจการ,อำเภอ,ถนน,ซอย,FID,คนงาน,ลำดับ,ไปรษณีย์,จังหวัด,หมู่,เลขที่,แรงม้า,โทรศัพท์,ตำบล,ผู้ประกอบการ,_id,เลขทะเบียนเดิม,ชื่อโรงงาน
5500000,58,กรุงเทพมหานคร,คลองตัน,สุขุมวิท,10100000000000,47,91,,10110,สุขุมวิท 36 (นภาศัพท์),,202.32,4101,คลองเตย,พิมพ์สิ่งพิมพ์ต่าง ๆ,91,4101300615,บริษัท อักษรโสภณ จำกัด
23800000,39/1,กรุงเทพมหานคร,วัดท่าพระ,จรัญสนิทวงศ์,10100000000000,17,92,4670376,10600,,,270.83,5304,บางกอกใหญ่,ทอกระสอบพลาสติก,92,5304300824,บริษัท ไทยโพลีนิตติ้ง จำกัด
600000,377/6,กรุงเทพมหานคร,ราษฎร์บูรณะ,ประชาอุทิศ,10100000000000,8,93,,10140,,,7.76,6409,ราษฎร์บูรณะ,ทำผลิตภัณฑ์จากโลหะ เช่น บัวรดน้ำ รางน้ำ,93,6409305224,นายชั้น วัชระประไพพันธ์
3100000,100/3,กรุงเทพมหานคร,คลองเจ้าคุณสิงห์,ลาดพร้าว,10100000000000,29,94,,10310,-,,62,6302,วังทองหลาง,ทำโครงเคร่าเพดานเหล็ก,94,6302301433,บริษัท อาร์ค่อนไทพ์ กรุ๊ป จำกัด
140000,"18,22",กรุงเทพมหานคร,บางซื่อ,ประชาราษฎร์สาย 1,10100000000000,8,95,,10800,ประชานฤมิตร,,4.5,3402,บางซื่อ,ทำไม้คิ้วเส้น และกลึงไม้,95,3402300241,นางสาวธัญญธนา ศรีพลาวงษ์
20000,"73,354,356",กรุงเทพมหานคร,บุคคโล,สมเด็จพระเจ้าตากสิน,10100000000000,6,96,,10600,สมเด็จพระเจ้าตากสิน 14,,84.4,5304,ธนบุรี,ทำขวดและจุกขวดด้วยพลาสติก,96,5304300641,ชนะกิจ
7000000,"399,401,403",กรุงเทพมหานคร,บุคคโล,สมเด็จพระเจ้าตากสิน,10100000000000,22,97,4387322,10600,สมเด็จพระเจ้าตากสิน 15,,147.5,6406,ธนบุรี,ทำผลิตภัณฑ์โลหะต่าง ๆ เช่น น๊อต สกรู,97,6406300338,บริษัท เอส ซี เค วิศวกรรม จำกัด
6000000,17/420-17/423,กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน-ชายทะเล,91100000000000,20,98,02-8974074-5,10150,,,295.5,6413,บางขุนเทียน,กลึง กัด ไส เจียร เชื่อม ปั๊มโลหะ และผลิตชิ้นส่วนยานยนต์และเครื่องจักรกลการเกษตร,98,ข06413300255,บริษัท ศิริเอกลักษณ์ กรุ๊ป จำกัด
14000000,36,กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน-ชายทะเล,91100000000000,16,99,08-8973774-5,10150,เทียนทะเล 26,7,418.9,5301,บางขุนเทียน,โรงงานฉีดพลาสติก,99,ข05301301355,บริษัท สาธิต อินเตอร์พลาส จำกัด
0,963,กรุงเทพมหานคร,บางโคล่,สาธุประดิษฐ์,10100000000000,102,100,,10120,ศิริวัฒนา,,586.95,4701,บางคอแหลม,ผลิตเครื่องสำอางต่าง ๆ บรรจุภายในภาชนะพลาสติก และผลิตภาชนะบรรจุพลาสติก,100,4701300851,บริษัท ไทยซินอุตสาหกรรม จำกัด
1300000,"11,13,15,17,19",กรุงเทพมหานคร,บางหว้า,เพชรเกษม,10100000000000,90,101,,10160,,,30.29,2801,ภาษีเจริญ,ตัดเย็บเสื้อผ้าสำเร็จรูป(จำนวนจักรเย็บผ้า79เครื่อง),101,2801318330,บริษัท ไทยแอพพเรล แมนนูแฟคเจอร์ แอนด์เอ็กซ์ปอร์ต จำกัด
53699025,22/415,กรุงเทพมหานคร,แสมดำ,พระราม 2,10100000000000,43,102,899-5599,10150,พระราม 2 ซอย 54,6,95,4101,บางขุนเทียน,โรงพิมพ์ รับจ้างพิมพ์สิ่งพิมพ์ทุกชนิด,102,4101300245,บริษัท พรีซิชั่น พริ้นท์ จำกัด
1500000,29-ม.ค.,กรุงเทพมหานคร,บางแค,สุขาภิบาล 1,100000000000,10,103,4132238,10160,สองคุณจ่า,8,70.92,3401,บางแค,ซอยไม้แปรรูป,103,ศ03401300935,บริษัท ไทยเฮงหลี่ จำกัด
420000,65/2,กรุงเทพมหานคร,บางขุนศรี,จรัญสนิทวงศ์,10100000000000,10,104,,10700,,,28.82,9501,บางกอกน้อย,ซ่อมและพ่นสีรถยนต์,104,9501303824,ทรงทรัพย์
8010000,497,กรุงเทพมหานคร,ดินแดง,ประชาสงเคราะห์,10100000000000,6,105,02-2452947,10400,สุทธิพร,,163.25,4501,ดินแดง,ผลิตสีน้ำพลาสติก สีน้ำมัน,105,4501300346,ดี.แอล
2000000,18/204,กรุงเทพมหานคร,นวลจันทร์,นวลจันทร์,10100000000000,14,106,9460159-60,10240,,,70.53,9501,บึงกุ่ม,ศูนย์บริการตรวจซ่อมบำรุงรักษาและซ่อมพ่นสีรถยนต์,106,9501309341,บริษัท เช็ค แอนด์ ฟิต จำกัด
7000000,"270,272,274",กรุงเทพมหานคร,คลองสามประเวศ,,10100000000000,15,107,0 2543 9703,10520, -,,87,7702,ลาดกระบัง,ประกอบโช๊คอัพ เบาะนั่ง และเครื่องปรับอากาศรถยนต์,107,7702300346,บริษัท เพอร์ฟอร์แมกซ์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด
80000,279-281,กรุงเทพมหานคร,ราษฎร์บูรณะ,ประชาอุทิศ,10100000000000,5,108,02-4279872,10140,,,8,3700,ราษฎร์บูรณะ,ทำเครื่องเรือนจากไม้,108,3700322452,ซ้งเฟอร์นิเจอร์
0,166-168,กรุงเทพมหานคร,วัดท่าพระ,เพชรเกษม,10100000000000,4,109,,10600,จำเนียรสุข 3,,14.95,6500,บางกอกใหญ่,ทำประเก็นรถยนต์,109,6500300655,บริษัท สุเขตยนต์ มาร์เก็ตติ้ง จำกัด
3100000,99/311,กรุงเทพมหานคร,มีนบุรี,สีหบุรานุกิจ,10100000000000,15,110,,10510,,,163.75,6413,มีนบุรี,รับจ้างกลึงเจาะคว้านกัดไสเจียนและเชื่อมโลหะเช่น ชิ้นส่วนเครื่องจักรฯลฯ,110,6413304840,บริษัท ซูพีเรีย เมททัล แอนด์ เอ็นจิเนียริ่ง เวิร์ค จำกัด
2300000,28,กรุงเทพมหานคร,มีนบุรี,รามคำแหง,10100000000000,6,111,,10510,รามคำแหง 185 แยก 1,12,440.5,6302,มีนบุรี,ทำโครงเคร่าเพดานและอุปกรณ์ เช่น สปริง ลวด เหล็กหางปลา,111,6302307528,บริษัท พีวีพี ซัพพลายส์ จำกัด
800000,72/1,กรุงเทพมหานคร,บางแวก,เพชรเกษม,10100000000000,2,112,,10160,เพชรเกษม 48,5,40,3401,ภาษีเจริญ,ไสและซอยไม้แปรรูป,112,3401301728,ร้านธำรงชัยไม้ไทย
0,11,กรุงเทพมหานคร,แสมดำ,,10100000000000,7,113,,10150,,,232.8,5301,บางขุนเทียน,ทำของใช้จากพลาสติก เช่น กระดุม ไม้แขวนเสื้อ,113,5301301552,เจริญกิจ
9000000,111/100,กรุงเทพมหานคร,แสมดำ,พระราม 2,10100000000000,45,114,8964514-5,10150,บางกระดี่ 41,1,280.8,5301,บางขุนเทียน,ทำผลิตภัณฑ์และชิ้นส่วนต่าง ๆ จากพลาสติค เช่น กระปุกครีม ตลับแป้ง,114,5301301244,บริษัท นีโอ-นีโอ (ประเทศไทย) จำกัด
