_id,ปี,ใน-ต่าง,จำนวน,เดือน,รายการ
271,2568,หนี้ในประเทศ,27050,12,การเคหะแห่งชาติ (NHA)
272,2568,หนี้ในประเทศ,0,12,การท่าเรือแห่งประเทศไทย (PAT)
273,2568,หนี้ในประเทศ,0,12,การไฟฟ้าส่วนภูมิภาค (PEA)
274,2568,หนี้ในประเทศ,0,12,องค์การคลังสินค้า (PWO)
275,2568,หนี้ในประเทศ,5420,12,การประปาส่วนภูมิภาค (PWA)
276,2568,หนี้ในประเทศ,825.31,12,การยางแห่งประเทศไทย (RAOT)
277,2568,หนี้ในประเทศ,271135.69,12,การรถไฟแห่งประเทศไทย (SRT)
278,2568,หนี้ในประเทศ,0,12,องค์การแบตเตอรี่ (TBO)**
279,2568,หนี้ในประเทศ,0,12,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
280,2568,หนี้ในประเทศ,0,12,องค์การฟอกหนัง (TTO)**
281,2568,หนี้ในประเทศ,0,12,สำนักงานธนานุเคราะห์ (PAWN)***
282,2568,หนี้ในประเทศ,0,12,องค์การเภสัชกรรม
283,2568,หนี้ในประเทศ,0,12,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
284,2568,หนี้ในประเทศ,0,12,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
285,2568,หนี้ในประเทศ,0,12,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
286,2568,หนี้ในประเทศ,0,12,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
287,2568,หนี้ในประเทศ,0,12,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
288,2568,หนี้ในประเทศ,0,12,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
289,2568,หนี้ในประเทศ,0,12,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
290,2568,หนี้ในประเทศ,0,12,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
291,2568,หนี้ในประเทศ,0,12,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
292,2568,หนี้ในประเทศ,0,12,บริษัท ปตท. จำกัด (มหาชน) (PTT)
293,2568,หนี้ในประเทศ,0,12,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
294,2568,หนี้ในประเทศ,0,12,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
295,2568,หนี้ในประเทศ,0,12,บริษัท ไม้อัดไทย จำกัด (TTPC)**
296,2568,หนี้ในประเทศ,0,12,บริษัท อู่กรุงเทพ จำกัด (BDC)
297,2568,หนี้ในประเทศ,0,12,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
298,2568,หนี้ในประเทศ,0,12,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
299,2568,หนี้ในประเทศ,0,12,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
300,2568,หนี้ในประเทศ,0,12,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
301,2568,หนี้ในประเทศ,483233.54,12,รวม
302,2568,หนี้ต่างประเทศ,22656.97,12,1. องค์กรของรัฐ
303,2568,หนี้ต่างประเทศ,0,12,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
304,2568,หนี้ต่างประเทศ,0,12,สถาบันการบินพลเรือน (CATC)
305,2568,หนี้ต่างประเทศ,0,12,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
306,2568,หนี้ต่างประเทศ,0,12,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
307,2568,หนี้ต่างประเทศ,0,12,การทางพิเศษแห่งประเทศไทย (EXAT)
308,2568,หนี้ต่างประเทศ,0,12,องค์การอุตสาหกรรมป่าไม้ (FIO)
309,2568,หนี้ต่างประเทศ,0,12,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
310,2568,หนี้ต่างประเทศ,0,12,การไฟฟ้านครหลวง (MEA)
311,2568,หนี้ต่างประเทศ,0,12,องค์การตลาดเพื่อเกษตรกร (MOFF)
312,2568,หนี้ต่างประเทศ,22610.6,12,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
313,2568,หนี้ต่างประเทศ,0,12,การประปานครหลวง (MWA)
314,2568,หนี้ต่างประเทศ,0,12,การเคหะแห่งชาติ (NHA)
315,2568,หนี้ต่างประเทศ,0,12,การท่าเรือแห่งประเทศไทย (PAT)
316,2568,หนี้ต่างประเทศ,0,12,การไฟฟ้าส่วนภูมิภาค (PEA)
317,2568,หนี้ต่างประเทศ,0,12,องค์การคลังสินค้า (PWO)
318,2568,หนี้ต่างประเทศ,0,12,การประปาส่วนภูมิภาค (PWA)
319,2568,หนี้ต่างประเทศ,0,12,การยางแห่งประเทศไทย (RAOT)
320,2568,หนี้ต่างประเทศ,46.37,12,การรถไฟแห่งประเทศไทย (SRT)
321,2568,หนี้ต่างประเทศ,0,12,องค์การแบตเตอรี่ (TBO)**
322,2568,หนี้ต่างประเทศ,0,12,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
323,2568,หนี้ต่างประเทศ,0,12,องค์การฟอกหนัง (TTO)**
324,2568,หนี้ต่างประเทศ,0,12,สำนักงานธนานุเคราะห์ (PAWN)***
325,2568,หนี้ต่างประเทศ,0,12,องค์การเภสัชกรรม
326,2568,หนี้ต่างประเทศ,1200.36,12,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
327,2568,หนี้ต่างประเทศ,0,12,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
328,2568,หนี้ต่างประเทศ,0,12,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
329,2568,หนี้ต่างประเทศ,0,12,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
