จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
718,9762,2564,คน,หญิง,น่าน,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
660,9763,2564,คน,หญิง,น่าน,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
3600,9764,2564,คน,หญิง,น่าน,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
335,9765,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
88,9766,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
169,9767,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
8441,9768,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
80075,9769,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
7684,9770,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
664,9771,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
7730,9772,2564,คน,ชาย,น่าน,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
70,9773,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
162,9774,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
37,9775,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
575,9776,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,เสมียน
12899,9777,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
65270,9778,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
5160,9779,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
367,9780,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
3243,9781,2564,คน,หญิง,น่าน,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2769,9782,2564,คน,ชาย,พะเยา,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1032,9783,2564,คน,ชาย,พะเยา,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1294,9784,2564,คน,ชาย,พะเยา,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
