ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
-,เลขที่ 177,-,10320007225543,3,380000,76,3-105-72/54สร,1824,จี แอนด์ จี,897998948,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น เศษผ้าด้ายหรือสิ่งทอ เศษกระดาษ เศษพลาสติก เศษเหล็ก ฯลฯ,10,32180,บุแกรง,จอมพระ,สุรินทร์,9
,เลขที่ 95,,20330021625501,73,1800000,77,จ3-105-216/50ศก,1832,เจริญการช่างรีไชเคิล,089-8454343,"คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย , บดย่อยพลาสติก , อัดกระดาษและอัดเศษโลหะ",10,33210,ห้วยทับทัน,ห้วยทับทัน,ศรีสะเกษ,5
เลียบคลองสี่วา,เลขที่ 23/5,,10740001225571,25,7000000,78,3-106-12/57สค,2204,เจริญชัยอินดัสตรี้,34830449,ผลิดเชื้อเพลิงทดแทน เชื้อเพลิงผสม และน้ำมันทาไม้แบบ,10,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9
สุรนารายณ์,เลขที่ 149,,20360017725510,20,840000,79,จ3-105-177/51ชย,1846,เจริญผลพลาสติกรีไซเคิล,044-864051,"บด, คัดแยกชนิดพลาสติก",4,36230,ห้วยยายจิ๋ว,เทพสถิต,ชัยภูมิ,1
,เลขที่ 410/3,,20200301425510,70,5000000,80,จ3-105-14/51ชบ,1136,เจริญวัฒนา,038-300080,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และอัดกระดาษ,6,20150,บางละมุง,บางละมุง,ชลบุรี,1
-,เลขที่ 95/2,-,10240000925487,45,2500000,81,3-105-9/48ฉช,1514,ฉะเชิงเทรา ค้าของเก่า,,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),3,24190,วังเย็น,แปลงยาว,ฉะเชิงเทรา,10
มิตรภาพ,เลขที่ 3,,20300004725529,95,5372000,82,จ3-105-47/52นม,1818,ช.เปเปอร์ 8,080 0048840,คัดแยกสิ่งปฎิกูลและวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย ตามประกาศกระทรวงอุตสาหกรรม,3,30170,สูงเนิน,สูงเนิน,นครราชสีมา,4
,เลขที่ 15/1,,20260008225514,75,4500000,83,จ3-105-82/51นย,1765,ช.องครักษ์ รีไซเคิล,089-9244582,คัดแยกวัสดุไม่ใช่แล้วที่ไม่เป็นอันตราย เช่น เศษกระดาษ เศษชิ้นส่วนไม้ เศษพลาสติก เศษโลหะ เศษแก้วและเศษยาง,17,26120,องครักษ์,องครักษ์,นครนายก,5
 -,เลขที่ 59/9, -,10190013125486,57.5,3000000,84,3-105-131/48สบ,783,ช.เอี่ยมรีไซเคิล,036-305861,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),15,18230,โคกแย้,หนองแค,สระบุรี,5
เศรษฐกิจ 1,เลขที่ 66,,20740107025527,100,2800000,85,จ3-105-70/52สค,2312,ชงค์รีไซเคิล,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น พลาสติก ทองแดง ทองเหลือง เศษเหล็ก เศษกระดาษ เศษแก้ว เศษไม้ เศษผ้า,25,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,6
สุขุมวิท (บางปะกง-สมุทรปราการ),เลขที่ 50/2,,10240008825606,101,5200000,86,3-105-88/60ฉช,1513,ชัยวรรณโลหะภัณฑ์,08 3061 5247,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,4,24130,สองคลอง,บางปะกง,ฉะเชิงเทรา,6
,เลขที่ 50/2,,10240007525603,83,7000000,87,3-106-75/60ฉช,1606,ชัยวรรณโลหะภัณฑ์,,นำน้ำมันที่ใช้แล้วมาผ่านกรรมวิธีทางอุตสาหกรรม โดยผ่านกระบวนการกรองเพื่อนำกลับมาใช้เป็นเชื้อเพลิงทดแทน,8,10130,สองคลอง,บางปะกง,ฉะเชิงเทรา,6
-,เลขที่ 154,-,10250006825532,15,1500000,88,3-106-68/53ปจ,1743,ชัยอุดมรุ่งแรือง,19290039,รีไซเคิลสีฝุ่น และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,25140,หัวหว้า,ศรีมหาโพธิ,ปราจีนบุรี,2
,เลขที่ 110/3,14,20160020225502,2,300000,89,จ3-105-202/50ลบ,759,ชัยเฮงหลีรีไซเคิล,,คัดแยกวัสดุที่ไม่ใช้แล้ว เช่น เศษโลหะ กระดาษ พลาสติก เป็นต้น,8,15220,ดีลัง,พัฒนานิคม,ลพบุรี,1
-,เลขที่ 159/18,-,20700019625517,91,10000000,90,จ3-105-196/51รบ,2030,ชินสีห์ไซเคิล,0-3230-0292,"คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่ใช่วัตถุอันตราย เช่น โลหะ,กระดาษ,พลาสติก เป็นต้น",10,70000,อ่างทอง,เมืองราชบุรี,ราชบุรี,7
 -,เลขที่ 17/1, -,10170007025496,213,800000,91,3-105-70/49สห,767,เชยสาครพาณิชย์,089-4090905,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษกระดาษ เศษพลาสติก เศษโลหะ,10,16000,ต้นโพธิ์,เมืองสิงห์บุรี,สิงห์บุรี,9
,เลขที่ น.ส.3 เล่มที่ 7 หน้า 37 สารบบเล่มเลขที่ 185,,10300006225611,518,20000000,92,3-106-62/61นม,1809,เชียงโชคพืชผล,,ลานตากกากมันสำปะหลัง,3,30280,โป่งแดง,ขามทะเลสอ,นครราชสีมา,2
ขามทะเลสอ-หนองสรวง,เลขที่ -,-,10300002525535,40,234000,93,3-105-25/53นม,1783,โชคเงินทอง,044 305038,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,30280,โคกกรวด,เมืองนครราชสีมา,นครราชสีมา,12
