ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
สุขุมวิท,เลขที่ 888/8,เสด็จแม่บังภัย,137,5000000,74,5,3-105-155/48สป,74,บริษัท ช.เจริญ เทรดดิ้ง แอนด์ ซัพพลาย จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) นำน้ำมันใช้แล้วและตัวทำละลายใช้แล้วมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อนำกลับมาใช้เป็นเชื้อเพลิงทดแทน น้ำมันหยอดทิ้ง น้ำมันทาไม้แบบ ซ่อมและล้างถังที่ใช้แล้ว,,10280,บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,7
สุขุมวิท,เลขที่ 322/1,เทศบาลบางปู 88,360,22000000,75,7,3-105-17/55สป,75,นายไชยพงศ์ ศรีเปรมอนันต์,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,10280,บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,6
พุทธรักษา,เลขที่ -,-,51,1300000,76,7,3-105-19/53สป,76,ห้างหุ้นส่วนจำกัด ปากน้ำ โพลีเมอร์ แอนด์ ทูลิ่ง,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10280,แพรกษา,เมืองสมุทรปราการ,สมุทรปราการ,7
-,เลขที่ 95/9,-,60,43500000,77,20,3-105-19/55สป,77,บริษัท ประเสริฐพร เอ็นจิเนียริ่ง จำกัด,คัดแยกสิ่งปฏิกูลและวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10290,ในคลองบางปลากด,พระสมุทรเจดีย์,สมุทรปราการ,9
เทพารักษ์,เลขที่ 46/67,บางปลา 32,1763,25000000,78,18,3-105-19/60สป,78,นายธงชัย จิตพิชิตชัย,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10260,บางปลา,บางพลี,สมุทรปราการ,9
สุขุมวิท,เลขที่ 999,เสด็จแม่บังภัย,23,18200000,79,14,3-105-2/46สป,79,บริษัท ชู ดิวิลอปเม้นท์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 ตามบัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ. 2541),0 2707 8455,10280,บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,7
-,เลขที่ 334,-,25,2100000,80,3,3-105-2/54สป,80,"บริษัท ไฟว์ สตีล แอนด์ รีไซเคิล จำกัด (FIVE STEEL AND RECYCLE CO., LTD.)",คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10130,สำโรงใต้,พระประแดง,สมุทรปราการ,10
,เลขที่ 297,,280,8500000,81,6,3-105-2/57สป,81,บริษัท กรีนเซฟรีไซเคิ้ล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,10280,แพรกษา,เมืองสมุทรปราการ,สมุทรปราการ,2
ปู่เจ้าสมิงพราย,เลขที่ 567,สวนส้ม,510,29000000,82,40,3-105-22/47สป,82,บริษัท สยามสแคร็ปเทรดเดอร์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1(พ.ศ.2541),0 2757 6479,10130,สำโรงใต้,พระประแดง,สมุทรปราการ,10
สุขุมวิท,เลขที่ 939,,260,16000000,83,8,3-105-23/58สป,83,บริษัท บางปู รีไซเคิ้ล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10280,บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,7
กิ่งแก้ว,เลขที่ 30/2,กิ่งแก้ว 45,92.5,6500000,84,10,3-105-24/59สป,84,ห้างหุ้นส่วนจำกัด พี.เอ็ม.เอ.พี.อาร์.,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,24000,ราชาเทวะ,บางพลี,สมุทรปราการ,15
ปู่เจ้าสมิงพราย,เลขที่ 172/24,สวนส้ม,213.16,11300000,85,14,3-105-25/47สป,85,บริษัท เรืองโรจน์ พี.สตีล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชี สิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ. 2541) อัดเศษโลหะ ตัด พับ และม้วนโลหะ,0 2394 4277,10130,สำโรงใต้,พระประแดง,สมุทรปราการ,10
บางพลี-ตำหรุ,เลขที่ 113,-,233,24500000,86,7,3-105-26/58สป,86,บริท ศิริวิลัย ๒๕๕๘ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อย และทำเม็ดพลาสติก,,10280,แพรกษาใหม่,เมืองสมุทรปราการ,สมุทรปราการ,2
