ถนน,เลขที่,ซอย,FID,เงินทุน,แรงม้า,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เพชรเกษม,160,,10100300000000,4000000,291.42,90,3-64(5)-4/17,90,ห้างหุ้นส่วนจำกัด ไทยเจริญลวดตาข่าย,4211120,ทำลวดตาข่าย ลวดหนามและโซ่,30,10160,บางแคเหนือ,บางแค,กรุงเทพมหานคร,3
เทอดไท,26,ตลาดพลู 3,10100300000000,60000,13,91,3-78(2)-9/23,91,นายวิโรจน์ จิตรวีระนันรังษี,,ทำอุปกรณ์สำหรับรถจักรยานสามล้อและรถจักรยานสองล้อ เช่น บังโคลน กันชน,3,10600,ตลาดพลู,ธนบุรี,กรุงเทพมหานคร,
จรัญสนิทวงศ์,292,,10100000000000,61000000,46.36,92,3-95(1)-167/55,92,บริษัท เพอร์ฟอร์แมนซ์ มอเตอร์ส (ประเทศไทย) จำกัด,,ซ่อมรถยนต์และเครื่องยนต์,16,10700,บางอ้อ,บางพลัด,กรุงเทพมหานคร,
ประชานฤมิตร,82/1,,10100000000000,1300000,9.64,93,3-37-18/58,93,นายชาญณรงค์ พิพัฒน์วุฒิธร,,ทำเครื่องเรือนจากไม้,8,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
บางนา-ตราด,200,,10100200000000,400000,247.11,94,3-34(2)-7/20,94,ห้างหุ้นส่วนจำกัด ตั้งสนิทการช่าง,,ทำประตูหน้าต่างไม้,20,10260,บางนา,บางนา,กรุงเทพมหานคร,
ริมคลองประปา,71/21,น้อมจิตร,10100000000000,2300000,44.32,95,3-95(1)-78/35,95,คาร์การาจ,,ซ่อม และพ่นสีรถยนต์,20,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,3
เพชรเกษม,62/3-5,,10100400000000,1120000,37.33,96,3-34(1)-2/43,96,ห้างหุ้นส่วนจำกัด กิจวัฒนาค้าไม้,"42,046,124,202,215",ทำวงกบ ประตู หน้าต่าง ไสเซาะร่อง เครื่องเรือนจากไม้,4,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,2
วิภาวดีรังสิต,299,,10100000000000,14010000,366.5,97,3-32(2)-2/29,97,บริษัท ไทยยานยนตร์ เซลส์แอนด์เซอร์วิส จำกัด,2773564,"ผลิตกันชนรถยนต์จากไฟเบอร์กลาส ได้ปีละ 6,000 ชิ้น",26,10900,ลาดยาว,จตุจักร,กรุงเทพมหานคร,14
เพชรเกษม,367/27,,10100000000000,1047000,84.25,98,3-34(2)-3/17,98,บริษัท ซี.เค.วู้ด จำกัด,4671442,ทำวงกบ ประตู-หน้าต่างไม้,15,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
แพร่งภูธร,7-มี.ค.,,10100800000000,60000,24.58,99,3-64(10)-3/26,99,ร้านชุบบุญชัย,,ชุบ ทอง เงิน นาค,7,10200,ศาลเจ้าพ่อเสือ,พระนคร,กรุงเทพมหานคร,
ราษฎร์บูรณะ,"18,18/3",,10100000000000,1500000,46.42,100,3-95(1)-68/37,100,อู่ม้อการช่าง,4685529,ซ่อมและพ่นสีรถยนต์ได้ปีละ50คัน,8,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุวินทวงศ์,47/6-9,,10100000000000,4000000,225.92,101,3-64(12)-24/48,101,ห้างหุ้นส่วนจำกัด แหลมทองเอ็นจิเนียริ่ง 1995,,รับจ้างตัด พับ กลึง เชื่อมโลหะทุกชนิด,8,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,17
บางแค,1075,,10100100000000,11000000,234.95,102,3-26(1)-2/35,102,บริษัท ซิ่งเฮงอุตสาหกรรม จำกัด,,ผลิตเชือกฟางพลาสติก,31,10160,บางแค,บางแค,กรุงเทพมหานคร,
สุขสวัสดิ์,1194,,10100000000000,16590000,54.5,103,3-95(1)-36/43,103,บริษัท โตโยต้ามหานคร จำกัด,4640641-5,ซ่อมรถยนต์,18,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
ประชาชื่น,42/5-9,จันทนชาติ,10100000000000,7820000,38.32,104,3-37-30/26,104,กิติชัย,585-9559,ทำเครื่องเรือนจากไม้,4,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
สุขุมวิท,13-มี.ค.,สุขุมวิท 105,10100100000000,0,259,105,3-64(13)-20/53,105,บริษัท มหพันธ์ เทรด แอนด์ เอ็นจิเนียริ่ง จำกัด,,รับจ้างกลึง และเชื่อมโลหะ,32,10260,บางนา,บางนา,กรุงเทพมหานคร,6
ประชาราษฎร์ สาย 1,33/10-11,ประดู่,100100000000,500000,58.5,106,ศ3-37-4/35,106,สมพรเครื่องเรือน,5873562,ทำเครื่องเรือนจากไม้,10,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
พัฒนาการ,"1,3,5,7,9",พัฒนาการ 13,10100200000000,400000,8.06,107,3-37-3/26,107,บรรณชัยเฟอร์นิเจอร์,3926131,ทำเครื่องเรือนจากไม้,10,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
รามอินทรา 1,44/159-161,ถนอมมิตร,10100000000000,38791211,108.2,108,3-41(1)-54/47,108,บริษัท หมั่นเท่อ (ประเทศไทย) จำกัด,02-5193658,การพิมพ์ การทำแฟ้มเอกสาร การเย็บเล่ม ทำปก หรือตบแต่งสิ่งพิมพ์,15,10220,ท่าแร้ง,บางเขน,กรุงเทพมหานคร,8
สุขสวัสดิ์,87/67,สุขสวัสดิ์ 2,10100400000000,700000,107,109,3-52(4)-2/29,109,แสงพัฒนาการยาง,,ผลิตท่อยาง,14,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
สุขุมวิท,436-436/1,สุขุมวิท 63 (เอกมัย),100101000000,80000,6.75,110,ศ3-37-7/38,110,อาร์ต เฟรมมิ่ง,02-3910218,ทำเครื่องเรือนจากไม้,9,10110,คลองตันเหนือ,วัฒนา,กรุงเทพมหานคร,
เพชรเกษม,161/42-43,เพชรเกษม 19/1,10100200000000,11000000,155,111,3-64(13)-9/43,111,ป. การช่าง,,รับจ้างกลึงเฟืองต่าง ๆ,15,10160,ปากคลองภาษีเจริญ,ภาษีเจริญ,กรุงเทพมหานคร,0
ประชาอุทิศ,287/1,ประชาอุทิศ 33,10100500000000,350000,30.5,112,3-53(5)-3/32,112,ไฮ.เอ็น.พลาสแพค,4278247,บดพลาสติก,6,10140,บางมด,ทุ่งครุ,กรุงเทพมหานคร,4
พระราม 3,135,-,10100400000000,200000,106.49,113,3-95(1)-27/35,113,บริษัท จิระคาร์บอดี้เซอร์วิส จำกัด,,ซ่อม-พ่นสีรถยนต์,10,10120,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,
พัฒนาการ,936/1,พัฒนาการ 24,10100500000000,1000000,23,114,3-95(1)-20/48,114,อู่วศิน เซอร์วิส,0 2878 2219,ซ่อมพ่นสีรถยนต์,5,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
พหลโยธิน,1845/5-8,,10100000000000,20350000,17.16,115,3-95(1)-29/53,115,มิตรยนต์,02-5111490,ปะยาง ตั้งศูนย์ ถ่วงล้อ ซ่อมช่วงล่าง,4,10900,ลาดยาว,จตุจักร,กรุงเทพมหานคร,
เกษตร-นวมินตร์,15/189,,10100100000000,300000,17,116,3-95(1)-208/52,116,อาร์ พี ทู,,ซ่อมรถยนต์,7,10240,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,
สิรินธร,201,สิรินธร 7,100002000000,13150000,35.77,117,ศ3-37-16/38,117,พลเฟอร์นิเจอร์,,ทำเครื่องเรือนจากไม้และโลหะ,11,10700,บางบำหรุ,บางพลัด,กรุงเทพมหานคร,
สุวินทวงศ์,3/354,-,91020000000000,0,31.75,118,ข3-48(2)-1/45,118,บริษัท พี.เอส.อินดัสเตรียล แอนด์ เคมีคอล จำกัด,05-5435203,ผลิตและจัดจำหน่ายน้ำยาทำความสะอาด,29,10530,ลำผักชี,หนองจอก,กรุงเทพมหานคร,9
