ประกอบกิจการ,อำเภอ,รหัสประเภท,ประเภทโรงงาน,ถนน,ซอย,FID,เงินทุนรวม(ล้านบาท),คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ปีที่อนุญาต,ตำบล,เลขทะเบียนโรงงานเดิม,ผู้ประกอบการ,_id,ชื่อโรงงาน,จำพวก,รหัสไปรษณีย์
ถอดแยกอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ และบดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ บดย่อยแผงวงจรอิเล็กทรอนิกส์ เศษสายไฟ เศษสายเคเบิ้ลใต้น้ำ ตะกรันทองแดง ตะกรันทองเหลือง และตะกรันซิงค์,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,61,50,ฉะเชิงเทรา,9,111/5,839.5,2561,เกาะขนุน,3-106-25/61ฉช,บริษัท ตงไท้ อินเตอร์เนชั่นแนล จำกัด,698,บริษัท ตงไท้ อินเตอร์เนชั่นแนล จำกัด,3,24120
นำเศษผงโลหะจากระบบบำบัดอากาศในโรงงานผลิตโลหะ มาคืนสภาพเพื่อนำกลับมาใช้ประโยชน์ใหม่ในกระบวนการผลิตโลหะ,เมืองระยอง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,ประชารัตน์,,10200000000000,20,10,ระยอง,,46276,518.44,2564,มาบตาพุด,3-106-1/64รย,บริษัท เอ็น เอฟ เอ็ม อาร์ จำกัด,699,บริษัท เอ็น เอฟ เอ็ม อาร์ จำกัด,3,21150
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองระยอง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,7,6,ระยอง,,โฉนดที่ดินเลขที่ 61890,191,2565,ทับมา,3-105-12/65รย,ห้างหุ้นส่วนจำกัด เค วี ซัพพลาย (1994),700,ห้างหุ้นส่วนจำกัด เค วี ซัพพลาย (1994),3,21000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านค่าย,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,2.5,25,ระยอง,3,โฉนดที่ดินลขที่ 27715,270,2565,หนองตะพาน,3-105-24/65รย,นายศิลป์ชัย คูหาแก้ว,701,นายศิลป์ชัย คูหาแก้ว,3,21120
บดย่อยยางรถยนต์,บ้านค่าย,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10200000000000,15,97,ระยอง,-,โฉนดที่ดินเลขที่ 55601,1905,2568,หนองละลอก,3-106-24/68รย,บริษัท ไทย ซิง หยวน รับเบอร์ (ไทยแลนด์) จำกัด,702,บริษัท ไทย ชิง หยวน รับเบอร์ (ไทยแลนด์) จำกัด,3,21120
คัดแยกเศษโลหะ กระดาษ และพสาสติก,วังม่วง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,24,18,สระบุรี,3,191,410,2561,วังม่วง,3-105-88/61สบ,บริษัท ปุญญอมร กรุ๊ป จำกัด,703,บริษัท ปุญญอมร กรุ๊ป จำกัด,3,18220
คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),มวกเหล็ก,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว, -, -,10200000000000,6,30,สระบุรี,5,54,185,2548,มิตรภาพ,3-105-153/48สบ,บริษัท ๙ ปฏิมากร จำกัด,704,บริษัท ๙ ปฏิมากร จำกัด,3,18180
บดย่อยตะกรันจากการหลอมตะกั่วเพื่อนำกลับไปใช้ประโยชน์ใหม่,แก่งคอย,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10200000000000,75,10,สระบุรี,11,โฉนดที่ดินเลขที่ 3061,1102,2568,บ้านป่า,3-106-16/68สบ,บริษัท เบอร์กโซ่ เมตัลส์  จำกัด,705,บริษัท เบอร์กโซ่ เมตัลส์ จำกัด,3,18110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ปลวกแดง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,23,114,ระยอง,3,35,3090.9,2567,มาบยางพร,3-105-30/67รย,บริษัท ระยอง มาบยางพรกรุ๊ป จำกัด,706,บริษัท ระยอง มาบยางพรกรุ๊ป จำกัด,3,21140
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,แปลงยาว,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,5,7,ฉะเชิงเทรา,11,88/8,80,2556,หัวสำโรง,3-105-30/56ฉช,บริษัท อี้ ฮุย (ประเทศไทย) จำกัด,707,บริษัท อี้ ฮุย (ประเทศไทย) จำกัด,3,24190
