ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,, 20.89 ,3-105-17/62,10100064925627,64, 180.00 ,10500,-,ทับช้าง,62,,สะพานสูง,โฉนดที่ดินเลขที่ 20100,กรุงเทพมหานคร,นายสหสีห์ ชิตานนท์,3, 10 ,10250
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,กรุงเทพกรีฑา, 40.00 ,3-105-102/67,10100227625676,65, 495.00 ,10500,บริษัท กรุงเทพกรีฑา รีไซเคิล จำกัด,ทับช้าง,67,,สะพานสูง,โฉนดที่ดินเลขที่20162,กรุงเทพมหานคร,บริษัท กรุงเทพกรีฑา รีไซเคิล จำกัด,3, 50 ,10250
บดย่อยชิ้นส่วนอิเล็กทรอนิกส์ที่ใช้แล้วและอุปกรณ์เครื่องใช้ไฟฟ้าที่ใช้แล้ว,,, 47.00 ,3-106-72/61,10100107225613,66, 146.35 ,10600,บริษัท ฟลายอิ้ง อินดัสตรี จำกัด,สะพานสูง,61,กรุงเทพกรีฑา 37,สะพานสูง,15/115,กรุงเทพมหานคร,บริษัท ฟลายอิ้ง อินดัสตรี จำกัด,3, 9 ,10240
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,, 31.60 ,3-105-20/60,10100102025604,67, 361.50 ,10500,บริษัท พี.ซี.ไอ.เปเปอร์ จำกัด,สายไหม,60,,สายไหม ,117,กรุงเทพมหานคร,บริษัท พี.ซี.ไอ.เปเปอร์ จำกัด,3, 8 ,10220
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,จตุโชติ, 40.00 ,3-105-70/67,10100160725673,68," 1,217.00 ",10500,บริษัท พร้อมทรัพย์ รีไซเคิล จำกัด,ออเงิน,67,,สายไหม ,61,กรุงเทพมหานคร,บริษัท พร้อมทรัพย์ รีไซเคิล จำกัด,3, 20 ,10220
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,เพชรเกษม, 13.00 ,3-105-52/59,10100005225590,69, 766.34 ,10500,-,หนองค้างพลู,59,เพชรเกษม114,หนองแขม,26/5,กรุงเทพมหานคร,นางวรรณา กนกทิพย์วรรณ,3, 14 ,10160
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,มาเจริญ, 6.00 ,3-105-11/59,10100101125595,70, 167.25 ,10500,ห้างหุ้นส่วนจำกัด ทศภัทร แมททีเรียล,หนองแขม,59,,หนองแขม,286,กรุงเทพมหานคร,ห้างหุ้นส่วนจำกัด ทศภัทร แมททีเรียล,3, 25 ,10160
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตรายอัดเศษกระดาษและอัดเศษโลหะ,7,เพชรเกษม 81, 1.80 ,3-105-98/50,10100009825502,71, 33.00 ,10500,หนองแขมของเก่า,หนองแขม,50, -,หนองแขม,13/16,กรุงเทพมหานคร,หนองแขมของเก่า,3, 51 ,10160
ถอดแยก บดยย่อย อุปกรณ์ไฟฟ้าและชิ้นส่วนอิเล็กทรอนิกส์ที่ใช้แล้ว ทำเชื้อเพลิงผสมทำเชื้อเพลิงทดแทน เก็บรวบรวมแบตเตอรี่ที่ใช้แล้วโดยไม่มีการแปรสภาพ,,ใาเจริญ, 11.00 ,3-106-39/65,10100090925658,72, 160.00 ,10600,ห้างหุ้นส่วนจำกัด ทศภัทร แมททีเรียล,หนองแขม,65,,หนองแขม,286,กรุงเทพมหานคร,ห้างหุ้นส่วนจำกัด ทศภัทร แมททีเรียล,3, 10 ,10160
ทำน้ำมันผสมสีทาบ้านจากน้ำมันเครื่องเก่า (Waste Oil Refining),,-, -   ,3-106-1/46,10103700125461,73, 335.50 ,10600,อุตสาหกรรมน้ำมันไทย,หนองค้างพลู,46,เพชรเกษม 110 แยก 14-1-1,หนองแขม,40,กรุงเทพมหานคร,อุตสาหกรรมน้ำมันไทย,3, 8 ,10160
ปรับคุณภาพน้ำเสียรวม,5,เชื่อมสัมพันธ์, -   ,3-101-1/45,10103100125459,74, 109.40 ,10100,บริษัท มหาจักรออโตพาร์ท จำกัด,โคกแฝด,45,-,หนองจอก,67/16,กรุงเทพมหานคร,บริษัท มหาจักรออโตพาร์ท จำกัด,3, 6 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,ฉลองกรุง, 240.00 ,3-105-51/59,10100005125592,75," 3,088.00 ",10500,บริษัท มหานคร เมททอลสแครป จำกัด,ลำผักชี,59,,หนองจอก,92/78-79,กรุงเทพมหานคร,บริษัท มหานคร เมททอลสแครป จำกัด,3, 103 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,, 49.00 ,3-105-85/59,10100008525590,76, 457.00 ,10500,บริษัท ท็อป ซีเคร็ต ด็อกคิวเมนท์ ดิสทรัคชั่น จำกัด,ลำผักชี,59,,หนองจอก,4/14,กรุงเทพมหานคร,บริษัท ท็อป ซีเคร็ต ด็อกคิวเมนท์ ดิสทรัคชั่น จำกัด,3, 7 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,, 2.30 ,3-105-3/62,10100006925628,77, 138.00 ,10500,บริษัท ชลธาร เอ็นเตอร์ไพรส์ จำกัด,โคกแฝด,62,,หนองจอก,6/3,กรุงเทพมหานคร,บริษัท ชลธาร เอ็นเตอร์ไพรส์ จำกัด,3, 6 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,สุวินทวงศ์ , 30.00 ,3-105-51/65,10100091025656,78, 480.00 ,10500,บริษัท พี.อาร์.ที. (เอเซีย) กำจัด,กระทุ่มราย,65,สุวินทวงศ์ 51,หนองจอก,โฉนดที่ดิน 107591,กรุงเทพมหานคร,บริษัท พี.อาร์.ที. (เอเซีย) กำจัด,3, 15 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 18.50 ,3-105-15/62,10100059425625,79, 170.00 ,10500,บริษัท กิจถาวร จำกัด,ลำผักชี,62,,หนองจอก,1/24,กรุงเทพมหานคร,บริษัท กิจถาวร จำกัด,3, 8 ,10530
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของอันตราย,,, 23.00 ,3-105-83/67,10100186525677,80, 125.09 ,10500,บริษัท ส.รุ่งเรื่อง รีไซเคิล จำกัด,ลำผักชี,67,,หนองจอก,โฉนดที่ดินเลขที่ 73289,กรุงเทพมหานคร,บริษัท ส.รุ่งเรื่อง รีไซเคิล จำกัด,3, 10 ,10530
ถอดแยกชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ที่ใช้แล้ว ซ่อมและล้างถังบรรจุภัณฑ์ด้วยตัวทำละลายเก็บรวบรวมแบตเตอรี่ใช้แล้วโดยไม่มีการแปรสภาพ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,, 3.80 ,3-106-24/66,10100130325661,81, 284.00 ,10600,ห้างหุ้นส่วนจำกัด ศรีพลทรัพย์รุ่งเรือง รีโซเคิล ,กระทุ่มราย,66,,หนองจอก,โฉนดที่ดินเลขที่ 91359,กรุงเทพมหานคร,ห้างหุ้นส่วนจำกัด ศรีพลทรัพย์รุ่งเรือง รีโซเคิล ,3, 15 ,10530
